中央电视,#genre#
凤凰卫视,http://117.169.120.138:8080/live/fhchinese/.m3u8
凤凰卫视,http://gxfrg007.8800.org:8282/tsfile/live/1064_1.m3u8
凤凰香港,http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8
凤凰香港,http://120.84.96.32:808/hls/81/index.m3u8
凤凰香港,http://183.207.249.34/ott.js.chinamobile.com/PLTV/3/224/3221226975/index.m3u8
凤凰香港,http://183.207.249.35/ott.js.chinamobile.com/PLTV/3/224/3221226975/index.m3u8
凤凰香港,http://183.207.249.35:80/PLTV/3/224/3221226975/index.m3u8
凤凰香港,http://www.fdkj.net:9901/tsfile/live/1018_1.m3u8
凤凰香港,http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8?nsukey=z%2BBfKGEFyh4Fp0aB8zX65Hk%2FyuGRu%2Fcr4cTxr%2Bmmk%2BoDb%2F0zWYZbCxCPjv1Rv3gbKAFnEGidkItbbNfxHvbIQE3YCs8%2B6yymajONrpRyKCPjCYyxRhJg5hMneBwbsvWsOzUhH18%2By1JBzCS0%2Fq2vam7rkPILohuX3UVdt4Gey9FetDXUW5Ck5N4QX2N3QhKrr9Kh%2FuYotUicOdfnQ675Fg%3D%
凤凰香港,http://183.207.249.35/PLTV/3/224/3221226975/2020215104547.m3u8
凤凰香港,http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8?nsukey=z%2BBfKGEFyh4Fp0aB8zX65Hk%2FyuGRu%2Fcr4cTxr%2Bmmk%2BoDb%2F0zWYZbCxCPjv1Rv3gbKAFnEGidkItbbNfxHvbIQE3YCs8%2B6yymajONrpRyKCPjCYyxRhJg5hMneBwbsvWsOzUhH18%2By1JBzCS0%2Fq2vam7rkPILohuX3UVdt4Gey9FetDXUW5Ck5N4QX2N3QhKrr9Kh%2FuYotUicOdfnQ675Fg%3D%3D
凤凰香港,http://183.207.249.34/PLTV/3/224/3221226975/index.m3u8
凤凰电视,http://120.84.96.43:808/hls/29/index.m3u8
凤凰电视,http://120.84.96.33:808/hls/29/index.m3u8
凤凰电视,http://120.84.96.42:808/hls/29/index.m3u8
凤凰电视,http://120.84.96.46:808/hls/29/index.m3u8
凤凰新闻,http://120.84.96.46:808/hls/28/index.m3u8
凤凰新闻,http://120.84.96.43:808/hls/28/index.m3u8
凤凰新闻,http://120.84.96.33:808/hls/28/index.m3u8
凤凰新闻,http://120.84.96.42:808/hls/28/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港卫视,http://124.238.99.44:808/hls/352/index.m3u8
翡翠台,http://arm1.canhkg.com:52080/hls/jadehk.m3u8
翡翠台,http://120.84.96.46:808/hls/25/index.m3u8
翡翠台,http://120.84.96.42:808/hls/25/index.m3u8
明珠台,http://120.84.96.46:808/hls/26/index.m3u8
明珠台,http://120.84.96.42:808/hls/26/index.m3u8
明珠台,http://kkmix1.f3322.net:825/hls/ch1/s.m3u8
明珠台,http://liuy.usa7.20212021.ga/ns.php?id=77
明珠台,http://120.84.96.43:808/hls/26/index.m3u8
明珠台,http://arm1.canhkg.com:52080/hls/pearl.m3u8
亚洲ATV,https://juyunlive.juyun.tv/live/24950198.m3u8
香港台,http://rthkcnews-lh.akamaihd.net:80/i/rthknews_1@312607/index_190000011_av-p.m3u8
香港台,http://120.84.96.46:808/hls/81/index.m3u8
香港台,http://120.84.96.43:808/hls/81/index.m3u8
香港台,http://120.84.96.42:808/hls/81/index.m3u8
香港文旅,http://hw-play.lezhibo.com/live/1fb871bac32a4c96b206a85aa573a161.m3u8
香港戏剧,http://120.84.96.42:808/hls/84/index.m3u8
香港戏剧,http://120.84.96.46:808/hls/84/index.m3u8
香港戏剧,http://120.84.96.43:808/hls/84/index.m3u8
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8
凤凰电影,http://218.202.220.2:5000/nn_live.ts?id=NEWSASIA
凤凰电影(高清),http://111.59.189.40:8445/tsfile/live/1022_1.m3u8
凤凰香港(高清),http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8
香港电视(高清),http://183.207.249.15/PLTV/3/224/3221226975/index.m3u8
 
 澳门电台,#genre#

点掌财经(高清),http://cclive2.aniu.tv/live/anzb.m3u8
澳门卫视(标清),http://61.244.22.4/ch3/ch3.live/chunklist_w1228316132.m3u8
澳门卫视(标清),http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳门卫视(标清),http://61.244.22.4/ch3/ch3.live/index.m3u8
澳门卫视(标清),http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳门卫星,http://61.244.22.4/ch3/ch3.live/chunklist_w2110200814.m3u8
澳门卫星,http://61.244.22.4/ch3/ch3.live/chunklist_w1524446052.m3u8
澳门卫星,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳门卫星,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8
澳门资讯,http://61.244.22.4/ch5/info_ch5.live/master.m3u8
澳门资讯,http://61.244.22.4/ch5/info_ch5.live/chunklist_w538888054.m3u8
澳门资讯,http://61.244.22.4/ch5/info_ch5.live/playelist.m3u8
澳门资讯,http://61.244.22.4/ch5/info_ch5.live/playlist.m3u8
澳门资讯,http://61.244.22.4/ch5/info_ch5.live/chunklist_w1046558591.m3u8
澳门资讯,http://61.244.22.4/ch5/info_ch5.live/index.m3u8
澳门资讯,http://61.244.22.4/ch5/info_ch5.live/chunklist_w1549575352.m3u8
澳门综艺,http://61.244.22.4/ch6/hd_ch6.live/master.m3u8
澳门综艺,http://61.244.22.4/ch6/_definst_/hd_ch6.live/playlist.m3u8
澳门综艺,http://61.244.22.4/ch6/hd_ch6.live/master.m3u8
澳门综艺,http://61.244.22.4/ch6/_definst_/hd_ch6.live/playlist.m3u8
 

 湾湾电台 ,#genre#
TVBS新聞,http://seb.sason.top/sc/tvbsxw_fhd.m3u8
民視新聞,http://seb.sason.top/sc/msxw_fhd.m3u8
三立Live新聞,http://seb.sason.top/sc/sllive_fhd.m3u8
三立iNews新聞,http://seb.sason.top/sc/slinews_fhd.m3u8
中天新聞,http://seb.sason.top/sc/ztxw_fhd.m3u8
東森新聞,http://seb.sason.top/sc/dsxw_fhd.m3u8
東森財經新聞,http://seb.sason.top/sc/dscjxw_fhd.m3u8
華視新聞,http://seb.sason.top/sc/hsxw_fhd.m3u8
中視新聞,http://seb.sason.top/sc/zsxw_fhd.m3u8
台視新聞,http://seb.sason.top/sc/tsxw_fhd.m3u8
亚洲新闻,http://d2e1asnsl7br7b.cloudfront.net/7782e205e72f43aeb4a48ec97f66ebbe/index_4.m3u8
阳光卫视,https://stream.chinasuntv.com/680k/mid_video_index.m3u8
彭博财经,http://liveproduseast.akamaized.net/us/Channel-USTV-AWS-virginia-1/Source-USTV-1000-1_live.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8?wowzasessionid=64000
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
点掌财经,http://cclive.aniu.tv/live/anzb.m3u8
耀才财经台,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
东森电影,http://120.84.96.33:808/hls/32/index.m3u8
东森电影,http://120.84.96.43:808/hls/32/index.m3u8
东森电影,http://120.84.96.42:808/hls/32/index.m3u8
东森电影,http://120.84.96.46:808/hls/32/index.m3u8
东森洋片,http://120.84.96.33:808/hls/33/index.m3u8
东森美洲,http://38.64.72.148:80/hls/modn/list/2026/chunklist0.m3u8
东森美洲卫视,http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8
东森新闻,https://ssttvv1.6zxr.xyz/dsxw/index.m3u8
东森新闻,http://61.222.202.191/gt/gttv.php?id=13635&cid=13787
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8

 MV集合,#genre#
1号[720*540],http://em.21dtv.com/songs/60110000.mkv
2号[853*480],http://em.21dtv.com/songs/60110001.mkv
3号[853*480],http://em.21dtv.com/songs/60110002.mkv
4号[854*480],http://em.21dtv.com/songs/60110003.mkv
7号[853*480],http://em.21dtv.com/songs/60110006.mkv
5号[854*480],http://em.21dtv.com/songs/60110004.mkv
8号[853*480],http://em.21dtv.com/songs/60110007.mkv
6号[854*480],http://em.21dtv.com/songs/60110005.mkv
9号[853*480],http://em.21dtv.com/songs/60110008.mkv
10号[853*480],http://em.21dtv.com/songs/60110009.mkv
12号[853*480],http://em.21dtv.com/songs/60110011.mkv
13号[853*480],http://em.21dtv.com/songs/60110012.mkv
11号[853*480],http://em.21dtv.com/songs/60110010.mkv
14号[853*480],http://em.21dtv.com/songs/60110013.mkv
16号[720*540],http://em.21dtv.com/songs/60110015.mkv
17号[720*540],http://em.21dtv.com/songs/60110016.mkv
15号[854*480],http://em.21dtv.com/songs/60110014.mkv
18号[853*480],http://em.21dtv.com/songs/60110017.mkv
21号[720*540],http://em.21dtv.com/songs/60110020.mkv
19号[854*480],http://em.21dtv.com/songs/60110018.mkv
20号[854*480],http://em.21dtv.com/songs/60110019.mkv
22号[853*480],http://em.21dtv.com/songs/60110021.mkv
23号[853*480],http://em.21dtv.com/songs/60110022.mkv
24号[853*480],http://em.21dtv.com/songs/60110023.mkv
25号[853*480],http://em.21dtv.com/songs/60110024.mkv
26号[853*480],http://em.21dtv.com/songs/60110025.mkv
27号[854*480],http://em.21dtv.com/songs/60110026.mkv
28号[853*480],http://em.21dtv.com/songs/60110027.mkv
29号[853*480],http://em.21dtv.com/songs/60110028.mkv
31号[720*540],http://em.21dtv.com/songs/60110030.mkv
32号[720*540],http://em.21dtv.com/songs/60110031.mkv
34号[853*480],http://em.21dtv.com/songs/60110033.mkv
33号[853*480],http://em.21dtv.com/songs/60110032.mkv
36号[853*480],http://em.21dtv.com/songs/60110035.mkv
35号[853*480],http://em.21dtv.com/songs/60110034.mkv
30号[853*480],http://em.21dtv.com/songs/60110029.mkv
37号[854*480],http://em.21dtv.com/songs/60110036.mkv
38号[854*480],http://em.21dtv.com/songs/60110037.mkv
39号[720*540],http://em.21dtv.com/songs/60110038.mkv
41号[853*480],http://em.21dtv.com/songs/60110040.mkv
40号[853*480],http://em.21dtv.com/songs/60110039.mkv
42号[853*480],http://em.21dtv.com/songs/60110041.mkv
43号[720*540],http://em.21dtv.com/songs/60110042.mkv
44号[853*480],http://em.21dtv.com/songs/60110043.mkv
46号[853*480],http://em.21dtv.com/songs/60110045.mkv
45号[854*480],http://em.21dtv.com/songs/60110044.mkv
47号[854*480],http://em.21dtv.com/songs/60110046.mkv
48号[720*540],http://em.21dtv.com/songs/60110047.mkv
49号[853*480],http://em.21dtv.com/songs/60110048.mkv
50号[853*480],http://em.21dtv.com/songs/60110049.mkv
52号[853*480],http://em.21dtv.com/songs/60110051.mkv
51号[854*480],http://em.21dtv.com/songs/60110050.mkv
53号[853*480],http://em.21dtv.com/songs/60110052.mkv
54号[853*480],http://em.21dtv.com/songs/60110053.mkv
56号[853*480],http://em.21dtv.com/songs/60110055.mkv
57号[854*480],http://em.21dtv.com/songs/60110056.mkv
55号[853*480],http://em.21dtv.com/songs/60110054.mkv
59号[853*480],http://em.21dtv.com/songs/60110058.mkv
58号[853*480],http://em.21dtv.com/songs/60110057.mkv
60号[853*480],http://em.21dtv.com/songs/60110059.mkv
62号[853*480],http://em.21dtv.com/songs/60110061.mkv
61号[854*480],http://em.21dtv.com/songs/60110060.mkv
63号[853*480],http://em.21dtv.com/songs/60110062.mkv
67号[853*480],http://em.21dtv.com/songs/60110066.mkv
66号[853*480],http://em.21dtv.com/songs/60110065.mkv
64号[854*480],http://em.21dtv.com/songs/60110063.mkv
65号[853*480],http://em.21dtv.com/songs/60110064.mkv
68号[853*480],http://em.21dtv.com/songs/60110067.mkv
71号[853*480],http://em.21dtv.com/songs/60110070.mkv
70号[853*480],http://em.21dtv.com/songs/60110069.mkv
72号[853*480],http://em.21dtv.com/songs/60110071.mkv
73号[853*480],http://em.21dtv.com/songs/60110072.mkv
69号[854*480],http://em.21dtv.com/songs/60110068.mkv
74号[853*480],http://em.21dtv.com/songs/60110073.mkv
76号[853*480],http://em.21dtv.com/songs/60110075.mkv
75号[854*480],http://em.21dtv.com/songs/60110074.mkv
77号[720*540],http://em.21dtv.com/songs/60110076.mkv
78号[720*540],http://em.21dtv.com/songs/60110077.mkv
79号[720*540],http://em.21dtv.com/songs/60110078.mkv
81号[853*480],http://em.21dtv.com/songs/60110080.mkv
80号[853*480],http://em.21dtv.com/songs/60110079.mkv
82号[853*480],http://em.21dtv.com/songs/60110081.mkv
83号[720*540],http://em.21dtv.com/songs/60110082.mkv
84号[853*480],http://em.21dtv.com/songs/60110083.mkv
85号[853*480],http://em.21dtv.com/songs/60110084.mkv
86号[853*480],http://em.21dtv.com/songs/60110085.mkv
87号[853*480],http://em.21dtv.com/songs/60110086.mkv
88号[853*480],http://em.21dtv.com/songs/60110087.mkv
89号[720*540],http://em.21dtv.com/songs/60110088.mkv
90号[854*480],http://em.21dtv.com/songs/60110089.mkv
91号[853*480],http://em.21dtv.com/songs/60110090.mkv
92号[853*480],http://em.21dtv.com/songs/60110091.mkv
93号[853*480],http://em.21dtv.com/songs/60110092.mkv
95号[854*480],http://em.21dtv.com/songs/60110094.mkv
94号[853*480],http://em.21dtv.com/songs/60110093.mkv
96号[854*480],http://em.21dtv.com/songs/60110095.mkv
97号[853*480],http://em.21dtv.com/songs/60110096.mkv
98号[854*480],http://em.21dtv.com/songs/60110097.mkv
99号[854*480],http://em.21dtv.com/songs/60110098.mkv
100号[854*480],http://em.21dtv.com/songs/60110099.mkv
101号[853*480],http://em.21dtv.com/songs/60110100.mkv
102号[854*480],http://em.21dtv.com/songs/60110101.mkv
103号[853*480],http://em.21dtv.com/songs/60110102.mkv
104号[853*480],http://em.21dtv.com/songs/60110103.mkv
105号[853*480],http://em.21dtv.com/songs/60110104.mkv
106号[853*480],http://em.21dtv.com/songs/60110105.mkv
107号[853*480],http://em.21dtv.com/songs/60110106.mkv
108号[854*480],http://em.21dtv.com/songs/60110107.mkv
109号[853*480],http://em.21dtv.com/songs/60110108.mkv
110号[854*480],http://em.21dtv.com/songs/60110109.mkv
113号[853*480],http://em.21dtv.com/songs/60110112.mkv
111号[854*480],http://em.21dtv.com/songs/60110110.mkv
112号[854*480],http://em.21dtv.com/songs/60110111.mkv
114号[853*480],http://em.21dtv.com/songs/60110113.mkv
117号[720*540],http://em.21dtv.com/songs/60110116.mkv
115号[720*540],http://em.21dtv.com/songs/60110114.mkv
118号[853*480],http://em.21dtv.com/songs/60110117.mkv
120号[853*480],http://em.21dtv.com/songs/60110119.mkv
116号[854*480],http://em.21dtv.com/songs/60110115.mkv
119号[853*480],http://em.21dtv.com/songs/60110118.mkv
122号[853*480],http://em.21dtv.com/songs/60110121.mkv
121号[853*480],http://em.21dtv.com/songs/60110120.mkv
123号[854*480],http://em.21dtv.com/songs/60110122.mkv
125号[854*480],http://em.21dtv.com/songs/60110124.mkv
124号[854*480],http://em.21dtv.com/songs/60110123.mkv
126号[853*480],http://em.21dtv.com/songs/60110125.mkv
127号[853*480],http://em.21dtv.com/songs/60110126.mkv
129号[720*540],http://em.21dtv.com/songs/60110128.mkv
128号[853*480],http://em.21dtv.com/songs/60110127.mkv
131号[720*540],http://em.21dtv.com/songs/60110130.mkv
130号[720*540],http://em.21dtv.com/songs/60110129.mkv
133号[720*540],http://em.21dtv.com/songs/60110132.mkv
132号[853*480],http://em.21dtv.com/songs/60110131.mkv
134号[1024*576],http://em.21dtv.com/songs/60110133.mkv
135号[720*540],http://em.21dtv.com/songs/60110134.mkv
136号[854*480],http://em.21dtv.com/songs/60110135.mkv
137号[854*480],http://em.21dtv.com/songs/60110136.mkv
138号[854*480],http://em.21dtv.com/songs/60110137.mkv
139号[854*480],http://em.21dtv.com/songs/60110138.mkv
141号[853*480],http://em.21dtv.com/songs/60110140.mkv
140号[854*480],http://em.21dtv.com/songs/60110139.mkv
143号[854*480],http://em.21dtv.com/songs/60110142.mkv
142号[853*480],http://em.21dtv.com/songs/60110141.mkv
144号[854*480],http://em.21dtv.com/songs/60110143.mkv
147号[853*480],http://em.21dtv.com/songs/60110146.mkv
145号[853*480],http://em.21dtv.com/songs/60110144.mkv
146号[853*480],http://em.21dtv.com/songs/60110145.mkv
151号[1920*1080],http://em.21dtv.com/songs/60110150.mkv
149号[768*576],http://em.21dtv.com/songs/60110148.mkv
148号[720*540],http://em.21dtv.com/songs/60110147.mkv
150号[768*576],http://em.21dtv.com/songs/60110149.mkv
155号[853*480],http://em.21dtv.com/songs/60110154.mkv
152号[854*480],http://em.21dtv.com/songs/60110151.mkv
154号[854*480],http://em.21dtv.com/songs/60110153.mkv
153号[854*480],http://em.21dtv.com/songs/60110152.mkv
157号[853*480],http://em.21dtv.com/songs/60110156.mkv
156号[853*480],http://em.21dtv.com/songs/60110155.mkv
159号[853*480],http://em.21dtv.com/songs/60110158.mkv
158号[853*480],http://em.21dtv.com/songs/60110157.mkv
162号[853*480],http://em.21dtv.com/songs/60110161.mkv
160号[854*480],http://em.21dtv.com/songs/60110159.mkv
161号[720*540],http://em.21dtv.com/songs/60110160.mkv
163号[853*480],http://em.21dtv.com/songs/60110162.mkv
164号[720*540],http://em.21dtv.com/songs/60110163.mkv
165号[853*480],http://em.21dtv.com/songs/60110164.mkv
166号[854*480],http://em.21dtv.com/songs/60110165.mkv
167号[854*480],http://em.21dtv.com/songs/60110166.mkv
169号[853*480],http://em.21dtv.com/songs/60110168.mkv
168号[853*480],http://em.21dtv.com/songs/60110167.mkv
172号[853*480],http://em.21dtv.com/songs/60110171.mkv
173号[853*480],http://em.21dtv.com/songs/60110172.mkv
170号[854*480],http://em.21dtv.com/songs/60110169.mkv
174号[853*480],http://em.21dtv.com/songs/60110173.mkv
171号[853*480],http://em.21dtv.com/songs/60110170.mkv
175号[853*480],http://em.21dtv.com/songs/60110174.mkv
176号[720*540],http://em.21dtv.com/songs/60110175.mkv
177号[720*540],http://em.21dtv.com/songs/60110176.mkv
179号[720*540],http://em.21dtv.com/songs/60110178.mkv
180号[853*480],http://em.21dtv.com/songs/60110179.mkv
178号[720*540],http://em.21dtv.com/songs/60110177.mkv
181号[853*480],http://em.21dtv.com/songs/60110180.mkv
182号[853*480],http://em.21dtv.com/songs/60110181.mkv
184号[854*480],http://em.21dtv.com/songs/60110183.mkv
186号[854*480],http://em.21dtv.com/songs/60110185.mkv
183号[854*480],http://em.21dtv.com/songs/60110182.mkv
185号[854*480],http://em.21dtv.com/songs/60110184.mkv
187号[720*540],http://em.21dtv.com/songs/60110186.mkv
190号[854*480],http://em.21dtv.com/songs/60110189.mkv
188号[720*540],http://em.21dtv.com/songs/60110187.mkv
191号[853*480],http://em.21dtv.com/songs/60110190.mkv
189号[853*480],http://em.21dtv.com/songs/60110188.mkv
192号[853*480],http://em.21dtv.com/songs/60110191.mkv
193号[854*480],http://em.21dtv.com/songs/60110192.mkv
194号[854*480],http://em.21dtv.com/songs/60110193.mkv
195号[854*480],http://em.21dtv.com/songs/60110194.mkv
196号[854*480],http://em.21dtv.com/songs/60110195.mkv
199号[853*480],http://em.21dtv.com/songs/60110198.mkv
197号[853*480],http://em.21dtv.com/songs/60110196.mkv
198号[720*540],http://em.21dtv.com/songs/60110197.mkv
200号[853*480],http://em.21dtv.com/songs/60110199.mkv
201号[853*480],http://em.21dtv.com/songs/60110200.mkv

 电影频道,#genre#

寰宇新闻频道,p2p://fccsovh.pvbox.live:18912/5b1408f30005adec057583980131e1ee.ts
博斯运动,p2p://fccsovh.pvbox.live:18912/5b1409f3000dc923a72b7479e3f2d849.ts
博斯运动,p2p://fccseuro.pvbox.live:18912/5b1409f3000dc923a72b7479e3f2d849.ts
博斯運動,p2p://fccsovh.pvbox.live:18912/5b1409f3000dc923a72b7479e3f2d849.ts
博斯運動,p2p://fccseuro.pvbox.live:18912/5b1409f3000dc923a72b7479e3f2d849.ts
環宇新聞,p2p://fccsovh.pvbox.live:18912/5b1408f30005adec057583980131e1ee.ts
環宇新聞,p2p://fccsovh.pvbox.live:18912/5b1408f30005adec057583980131e1ee.ts
黑莓动画FHD,http://183.207.249.8/PLTV/3/224/3221225555/index.m3u8
黑霉动画FHD,http://183.207.249.15/PLTV/3/224/3221225555/index.m3u8
黑莓动画,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225672/index.m3u8
黑莓电影FHD,http://39.134.67.226/PLTV/88888888/224/3221225559/index.m3u8
黑莓电影FHD,http://39.134.67.226/PLTV/88888888/224/3221225681/index.m3u8
黑莓电影FHD,http://39.134.65.208/PLTV/88888888/224/3221225681/index.m3u8
黑莓电影FHD,http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8
黑莓电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225718/index.m3u8
黑莓电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225764/index.m3u8
黑莓电影,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225769/index.m3u8
黑莓电影,http://111.40.196.9/PLTV/88888888/224/3221225610/index.m3u8
黑莓电影,http://39.135.55.105:6610/PLTV/88888888/224/3221225891/index.m3u8?servicetype=1
黑莓电影,http://111.40.196.32/PLTV/88888888/224/3221225610/index.m3u8
黑莓电竞,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225653/index.m3u8
黑莓电竞,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225749/index.m3u8
黑莓电竞,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225750/index.m3u8
黑莓电竞FHD,http://183.207.249.16/PLTV/3/224/3221225539/index.m3u8
黑莓电竞FHD,http://39.134.66.66/PLTV/88888888/224/3221225559/index.m3u8
CHC动作电影FHD,http://111.20.33.79/wh7f454c46tw2676886234_1042025358/PLTV/88888893/224/3221226465/index.m3u8
CHC动作电影FHD,http://111.20.33.93/wh7f454c46tw66682855_961085433/PLTV/88888893/224/3221226465/index.m3u8
CHC动作电影FHD,http://111.20.33.70/PLTV/88888893/224/3221226465/index.m3u8
CHC家庭影院,http://111.20.33.93/TVOD/88888893/224/3221226462/index.m3u8
CHC家庭影院,http://117.148.179.151/PLTV/88888888/224/3221231799/index.m3u8
百视通电影1,http://39.135.55.105:6610/PLTV/88888888/224/3221226708/index.m3u8?servicetype=1
百视通电影2,http://39.135.55.105:6610/PLTV/88888888/224/3221226712/index.m3u8?servicetype=1
百视通电影3,http://39.135.55.105:6610/PLTV/88888888/224/3221227130/index.m3u8?servicetype=1
百视通电影4,http://39.135.55.105:6610/PLTV/88888888/224/3221227037/index.m3u8?servicetype=1
NewTV动作电影,http://39.135.55.105:6610/PLTV/88888888/224/3221225879/index.m3u8?servicetype=1
NewTV 动作电影,http://39.134.65.230/PLTV/88888888/224/3221225555/index.m3u8
NewTV 动作电影,http://39.134.67.198/PLTV/88888888/224/3221225555/index.m3u8
NewTV 动作电影,http://39.134.67.4/PLTV/88888888/224/3221225555/index.m3u8
NewTV明星大片,http://39.135.55.105:6610/PLTV/88888888/224/3221225893/index.m3u8?servicetype=1
NewTV明星大片,http://39.134.67.2:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/1.m3u8
NewTV明星大片,http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/1.m3u8
动作电影,http://111.40.196.9/PLTV/88888888/224/3221225620/index.m3u8
动作电影,http://111.40.196.9/PLTV/88888888/224/3221225622/index.m3u8
澳门莲花,http://120.84.96.32:808/hls/24/index.m3u8
凤凰电影,http://111.59.189.40:8445/tsfile/live/1022_1.m3u8
东森电影,http://120.84.96.32:808/hls/32/index.m3u8
东森洋片,http://120.84.96.32:808/hls/33/index.m3u8
芒果华语电影,http://39.135.49.20:6610/PLTV/88888888/224/3221226708/1.m3u8?servicetype=1
芒果欧美电影,http://39.135.49.20:6610/PLTV/88888888/224/3221226712/1.m3u8?servicetype=1
咪咕影视A,http://117.148.179.163/PLTV/88888888/224/3221231727/index.m3u8
咪咕影视D,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8
K K_喜剧电影,http://hpull.kktv8.com/livekktv/99592190/playlist.m3u8
K K_女神影院,http://hpull.kktv8.com/livekktv/99350550/playlist.m3u8
K K_开心影院,http://hpull.kktv8.com/livekktv/128600025/playlist.m3u8
 

 DJ频道 ,#genre#

车模视频,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239846692034.mp4
美女舞曲视频_伤过的心,https://dj.djyyy.com:446/hls/spsj/2020/01/10/10906/playlist.m3u8
dj美女舞曲视频/dj/英雄谱,https://dj.djyyy.com:446/hls/spsj/2020/04/28/11148/playlist.m3u8
dj热舞视频dj放一百个心,https://dj.djyyy.com:446/hls/spsj/2019/11/02/10777/playlist.m3u8
欧美动感DJ,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgyMqg4gUo-uSR5AU.mp4
韩国动感舞曲1,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgr-2n9AUoqsakNg.mp4
韩国动感舞曲2,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgz-qc4gUo4vj-tQY.mp4
朴孝敏 –SKETCH,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAguq6r7gUouOyF4gE.mp4
欧美动感歌曲1,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgianW4gUoj9-Aaw.mp4
欧美动感歌曲2,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpdia4gUo7oWfiAE.mp4
Girls Gone Wild,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgjd2w4gUou--ljQE.mp4
上下(中文版),https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgtd6M9QUokpHf7AY.mp4
欧美群星-天下一家,http://sofa.resource.shida.sogoucdn.com/6abaf62b-c77e-4642-999b-9301c1826f6e1_0_0.mp4
欧美群星-天下一家,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgpt6a4gUo1aeryAQ.mp4
迈克尔杰克逊,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAgw9ma4gUo3YLDvgU.mp4

 咪咕轮播,#genre#

咪咕_刘德华影院,http://117.148.179.154/PLTV/88888888/224/3221231757/index.m3u8
咪咕_古天乐影院,http://117.148.179.176/PLTV/88888888/224/3221231645/index.m3u8
咪咕_成龙作影院,http://117.148.179.163/PLTV/88888888/224/3221231687/index.m3u8
咪咕_张国荣影院,http://117.148.179.177/PLTV/88888888/224/3221231790/index.m3u8
咪咕_周润发影院,http://117.148.179.177/PLTV/88888888/224/3221231709/index.m3u8
咪咕_葛优影院,http://117.148.179.139/PLTV/88888888/224/3221231754/index.m3u8
咪咕_怀旧老片,http://117.148.179.146/PLTV/88888888/224/3221231513/index.m3u8
咪咕_云上影院,http://117.148.179.176/PLTV/88888888/224/3221231565/index.m3u8
咪咕_僵尸剧场,http://117.148.179.165/PLTV/88888888/224/3221231742/index.m3u8
咪咕_影视展播,http://117.148.179.165/PLTV/88888888/224/3221231787/index.m3u8
咪咕_TVB剧场,http://117.148.179.157/PLTV/88888888/224/3221231733/index.m3u8
咪咕_盗墓影视,http://117.148.179.164/PLTV/88888888/224/3221231652/index.m3u8
咪咕_试胆大会,http://117.148.179.166/PLTV/88888888/224/3221231672/index.m3u8
咪咕_军旅剧场,http://117.148.179.145/PLTV/88888888/224/3221231585/index.m3u8
咪咕_剧场公演,http://117.148.179.139/PLTV/88888888/224/3221231622/index.m3u8
咪咕_神探狄仁杰,http://117.148.179.139/PLTV/88888888/224/3221231634/index.m3u8
咪咕_追剧少女,http://117.148.179.179/PLTV/88888888/224/3221231643/index.m3u8
